,amco,name,year,Alfabetisme,Onderwijsuitgaven in guldens
4037,10815,Boarnsterhim,1890,,
4038,10815,Boornsterhem,1869,,
4039,10815,Boornsterhem,1870,,
4040,10815,Boornsterhem,1887,,
4041,10815,Boornsterhem,1888,,
4042,10815,Boornsterhem,1889,,
4043,10815,Boornsterhem,1890,,
4044,10815,Idaarderadeel,1869,,11926.0
4045,10815,Idaarderadeel,1870,,7596.0
4046,10815,Idaarderadeel,1887,,27295.0
4047,10815,Idaarderadeel,1888,,19938.0
4048,10815,Idaarderadeel,1889,,
4049,10815,Idaarderadeel,1890,,
4050,10816,Beemster,1869,,6779.0
4051,10816,Beemster,1870,,6737.0
4052,10816,Beemster,1887,,18538.0
4053,10816,Beemster,1888,,18755.0
4054,10816,Beemster,1889,,
4055,10816,Beemster,1890,,
4056,10818,Wognum,1869,,2926.0
4057,10818,Wognum,1870,,3153.0
4058,10818,Wognum,1887,,5403.0
4059,10818,Wognum,1888,,5244.0
4060,10818,Wognum,1889,,
4061,10818,Wognum,1890,,
4062,10819,Herwen En Aerdt,1869,,1405.0
4063,10819,Herwen En Aerdt,1870,,4797.0
4064,10819,Herwen En Aerdt,1887,,8290.0
4065,10819,Herwen En Aerdt,1888,,5253.0
4066,10819,Herwen En Aerdt,1889,,
4067,10819,Herwen En Aerdt,1890,,
4068,10819,Rijnwaarden,1869,,
4069,10819,Rijnwaarden,1870,,
4070,10819,Rijnwaarden,1887,,
4071,10819,Rijnwaarden,1888,,
4072,10819,Rijnwaarden,1889,,
4073,10819,Rijnwaarden,1890,,
4074,10820,Bunnik,1869,,1070.0
4075,10820,Bunnik,1870,,1073.0
4076,10820,Bunnik,1887,,2338.0
4077,10820,Bunnik,1888,,2475.0
4078,10820,Bunnik,1889,,
4079,10820,Bunnik,1890,,
4080,10821,Heinenoord,1869,,1751.0
4081,10821,Heinenoord,1870,,1907.0
4082,10821,Heinenoord,1887,,4263.0
4083,10821,Heinenoord,1888,,4456.0
4084,10821,Heinenoord,1889,,
4085,10821,Heinenoord,1890,,
4086,10822,Andijk,1869,,3739.0
4087,10822,Andijk,1870,,3720.0
4088,10822,Andijk,1887,,6854.0
4089,10822,Andijk,1888,,7155.0
4090,10822,Andijk,1889,,
4091,10822,Andijk,1890,,
4092,10823,Heenvliet,1869,,1715.0
4093,10823,Heenvliet,1870,,1846.0
4094,10823,Heenvliet,1887,,4262.0
4095,10823,Heenvliet,1888,,4311.0
4096,10823,Heenvliet,1889,,
4097,10823,Heenvliet,1890,,
4098,10824,Rijckholt,1869,,0.0
4099,10824,Rijckholt,1870,,0.0
4100,10824,Rijckholt,1887,,275.0
4101,10824,Rijckholt,1888,,350.0
4102,10824,Rijckholt,1889,,
4103,10824,Rijckholt,1890,,
4104,10825,Wildervank,1869,,7768.0
4105,10825,Wildervank,1870,,8450.0
4106,10825,Wildervank,1887,,19708.0
4107,10825,Wildervank,1888,,24886.0
4108,10825,Wildervank,1889,,
4109,10825,Wildervank,1890,,
4110,10826,Oud-Alblas,1869,,1460.0
4111,10826,Oud-Alblas,1870,,1469.0
4112,10826,Oud-Alblas,1887,,2007.0
4113,10826,Oud-Alblas,1888,,1825.0
4114,10826,Oud-Alblas,1889,,
4115,10826,Oud-Alblas,1890,,
4116,10827,Willemstad,1869,,1819.0
4117,10827,Willemstad,1870,,1759.0
4118,10827,Willemstad,1887,,4502.0
4119,10827,Willemstad,1888,,4716.0
4120,10827,Willemstad,1889,,
4121,10827,Willemstad,1890,,
4122,10828,Rietveld,1869,,307.0
4123,10828,Rietveld,1870,,309.0
4124,10828,Rietveld,1887,,780.0
4125,10828,Rietveld,1888,,787.0
4126,10828,Rietveld,1889,,
4127,10828,Rietveld,1890,,
4128,10829,Ophemert,1869,,1548.0
4129,10829,Ophemert,1870,,1536.0
4130,10829,Ophemert,1887,,2549.0
4131,10829,Ophemert,1888,,2459.0
4132,10829,Ophemert,1889,,
4133,10829,Ophemert,1890,,
4134,10830,Driebruggen,1869,,
4135,10830,Driebruggen,1870,,
4136,10830,Driebruggen,1887,,
4137,10830,Driebruggen,1888,,
4138,10830,Driebruggen,1889,,
4139,10830,Driebruggen,1890,,
4140,10830,Waarder Zh,1869,,845.0
4141,10830,Waarder Zh,1870,,1477.0
4142,10830,Waarder Zh,1887,,2131.0
4143,10830,Waarder Zh,1888,,2200.0
4144,10830,Waarder Zh,1889,,
4145,10830,Waarder Zh,1890,,
4146,10831,Bunde,1869,,584.0
4147,10831,Bunde,1870,,491.0
4148,10831,Bunde,1887,,9020.0
4149,10831,Bunde,1888,,1059.0
4150,10831,Bunde,1889,,
4151,10831,Bunde,1890,,
4152,10832,Echteld,1869,,1828.0
4153,10832,Echteld,1870,,1916.0
4154,10832,Echteld,1887,,5305.0
4155,10832,Echteld,1888,,5046.0
4156,10832,Echteld,1889,,
4157,10832,Echteld,1890,,
4158,10834,Oss,1869,,1534.0
4159,10834,Oss,1870,,1602.0
4160,10834,Oss,1887,83.0,2567.0
4161,10834,Oss,1888,83.0,2477.0
4162,10834,Oss,1889,80.0,
4163,10834,Oss,1890,88.0,
4164,10836,Ooststellingwerf,1869,,10144.0
4165,10836,Ooststellingwerf,1870,,12702.0
4166,10836,Ooststellingwerf,1887,,24169.0
4167,10836,Ooststellingwerf,1888,,21899.0
4168,10836,Ooststellingwerf,1889,,
4169,10836,Ooststellingwerf,1890,,
4170,10837,Kerkwerve,1869,,720.0
4171,10837,Kerkwerve,1870,,793.0
4172,10837,Kerkwerve,1887,,1855.0
4173,10837,Kerkwerve,1888,,1824.0
4174,10837,Kerkwerve,1889,,
4175,10837,Kerkwerve,1890,,
4176,10837,Middenschouwen,1869,,
4177,10837,Middenschouwen,1870,,
4178,10837,Middenschouwen,1887,,
4179,10837,Middenschouwen,1888,,
4180,10837,Middenschouwen,1889,,
4181,10837,Middenschouwen,1890,,
4182,10838,Warnsveld,1869,,2507.0
4183,10838,Warnsveld,1870,,2476.0
4184,10838,Warnsveld,1887,,5247.0
4185,10838,Warnsveld,1888,,5076.0
4186,10838,Warnsveld,1889,,
4187,10838,Warnsveld,1890,,
4188,10839,Hoogeveen,1869,,17373.0
4189,10839,Hoogeveen,1870,,7458.0
4190,10839,Hoogeveen,1887,80.0,20714.0
4191,10839,Hoogeveen,1888,82.0,20739.0
4192,10839,Hoogeveen,1889,87.0,
4193,10839,Hoogeveen,1890,89.0,
4194,10840,Heythuysen,1869,,628.0
4195,10840,Heythuysen,1870,,635.0
4196,10840,Heythuysen,1887,,1539.0
4197,10840,Heythuysen,1888,,1494.0
4198,10840,Heythuysen,1889,,
4199,10840,Heythuysen,1890,,
4200,10841,Ossenisse,1869,,604.0
4201,10841,Ossenisse,1870,,609.0
4202,10841,Ossenisse,1887,,1562.0
4203,10841,Ossenisse,1888,,1681.0
4204,10841,Ossenisse,1889,,
4205,10841,Ossenisse,1890,,
4206,10842,Geervliet,1869,,1939.0
4207,10842,Geervliet,1870,,1955.0
4208,10842,Geervliet,1887,,4418.0
4209,10842,Geervliet,1888,,4411.0
4210,10842,Geervliet,1889,,
4211,10842,Geervliet,1890,,
4212,10843,Zierikzee,1869,,18721.0
4213,10843,Zierikzee,1870,,27391.0
4214,10843,Zierikzee,1887,79.0,20362.0
4215,10843,Zierikzee,1888,91.0,20952.0
4216,10843,Zierikzee,1889,90.0,
4217,10843,Zierikzee,1890,89.0,
4218,10845,Herpt,1869,,583.0
4219,10845,Herpt,1870,,569.0
4220,10845,Herpt,1887,,892.0
4221,10845,Herpt,1888,,889.0
4222,10845,Herpt,1889,,
4223,10845,Herpt,1890,,
4224,10847,Jaarsveld,1869,,1312.0
4225,10847,Jaarsveld,1870,,1393.0
4226,10847,Jaarsveld,1887,,2065.0
4227,10847,Jaarsveld,1888,,2148.0
4228,10847,Jaarsveld,1889,,
4229,10847,Jaarsveld,1890,,
4230,10848,Oude Pekela,1869,,4383.0
4231,10848,Oude Pekela,1870,,6061.0
4232,10848,Oude Pekela,1887,,22776.0
4233,10848,Oude Pekela,1888,,10084.0
4234,10848,Oude Pekela,1889,,
4235,10848,Oude Pekela,1890,,
4236,10849,Balgoij,1869,,530.0
4237,10849,Balgoij,1870,,490.0
4238,10849,Balgoij,1887,,1461.0
4239,10849,Balgoij,1888,,1377.0
4240,10849,Balgoij,1889,,
4241,10849,Balgoij,1890,,
4242,10850,Bloemendaal,1869,,5144.0
4243,10850,Bloemendaal,1870,,4966.0
4244,10850,Bloemendaal,1887,,11236.0
4245,10850,Bloemendaal,1888,,15969.0
4246,10850,Bloemendaal,1889,,
4247,10850,Bloemendaal,1890,,
4248,10851,Leeuwarderadeel,1869,,10896.0
4249,10851,Leeuwarderadeel,1870,,11872.0
4250,10851,Leeuwarderadeel,1887,,30754.0
4251,10851,Leeuwarderadeel,1888,,33552.0
4252,10851,Leeuwarderadeel,1889,,
4253,10851,Leeuwarderadeel,1890,,
4254,10853,Vrijenban,1869,,1079.0
4255,10853,Vrijenban,1870,,1172.0
4256,10853,Vrijenban,1887,,4735.0
4257,10853,Vrijenban,1888,,7365.0
4258,10853,Vrijenban,1889,,
4259,10853,Vrijenban,1890,,
4260,10854,Heino,1869,,1257.0
4261,10854,Heino,1870,,1422.0
4262,10854,Heino,1887,,2915.0
4263,10854,Heino,1888,,2612.0
4264,10854,Heino,1889,,
4265,10854,Heino,1890,,
4266,10855,Nieuwerkerk Aan Den Ijssel,1869,,1799.0
4267,10855,Nieuwerkerk Aan Den Ijssel,1870,,2682.0
4268,10855,Nieuwerkerk Aan Den Ijssel,1887,,5268.0
4269,10855,Nieuwerkerk Aan Den Ijssel,1888,,5021.0
4270,10855,Nieuwerkerk Aan Den Ijssel,1889,,
4271,10855,Nieuwerkerk Aan Den Ijssel,1890,,
4272,10856,Broekhuizen,1869,,749.0
4273,10856,Broekhuizen,1870,,756.0
4274,10856,Broekhuizen,1887,,1426.0
4275,10856,Broekhuizen,1888,,1400.0
4276,10856,Broekhuizen,1889,,
4277,10856,Broekhuizen,1890,,
4278,10857,Buggenum,1869,,847.0
4279,10857,Buggenum,1870,,752.0
4280,10857,Buggenum,1887,,1611.0
4281,10857,Buggenum,1888,,1547.0
4282,10857,Buggenum,1889,,
4283,10857,Buggenum,1890,,
4284,10858,Ijsselham,1869,,
4285,10858,Ijsselham,1870,,
4286,10858,Ijsselham,1887,,
4287,10858,Ijsselham,1888,,
4288,10858,Ijsselham,1889,,
4289,10858,Ijsselham,1890,,
4290,10858,Oldemarkt,1869,,2821.0
4291,10858,Oldemarkt,1870,,2920.0
4292,10858,Oldemarkt,1887,,16768.0
4293,10858,Oldemarkt,1888,,7905.0
4294,10858,Oldemarkt,1889,,
4295,10858,Oldemarkt,1890,,
4296,10859,Krimpen Aan Den Ijssel,1869,,1592.0
4297,10859,Krimpen Aan Den Ijssel,1870,,4585.0
4298,10859,Krimpen Aan Den Ijssel,1887,,21027.0
4299,10859,Krimpen Aan Den Ijssel,1888,,3099.0
4300,10859,Krimpen Aan Den Ijssel,1889,,
4301,10859,Krimpen Aan Den Ijssel,1890,,
4302,10860,Rossum,1869,,1599.0
4303,10860,Rossum,1870,,1647.0
4304,10860,Rossum,1887,,2581.0
4305,10860,Rossum,1888,,2269.0
4306,10860,Rossum,1889,,
4307,10860,Rossum,1890,,
4308,10862,Ottersum,1869,,1053.0
4309,10862,Ottersum,1870,,1014.0
4310,10862,Ottersum,1887,,2183.0
4311,10862,Ottersum,1888,,2255.0
4312,10862,Ottersum,1889,,
4313,10862,Ottersum,1890,,
4314,10863,Ammerstol,1869,,1084.0
4315,10863,Ammerstol,1870,,1079.0
4316,10863,Ammerstol,1887,,2225.0
4317,10863,Ammerstol,1888,,2196.0
4318,10863,Ammerstol,1889,,
4319,10863,Ammerstol,1890,,
4320,10864,Sint Jansteen,1869,,1184.0
4321,10864,Sint Jansteen,1870,,1246.0
4322,10864,Sint Jansteen,1887,,4250.0
4323,10864,Sint Jansteen,1888,,4466.0
4324,10864,Sint Jansteen,1889,,
4325,10864,Sint Jansteen,1890,,
4326,10865,Bolsward,1869,,9431.0
4327,10865,Bolsward,1870,,9478.0
4328,10865,Bolsward,1887,95.0,17636.0
4329,10865,Bolsward,1888,96.0,17128.0
4330,10865,Bolsward,1889,94.0,
4331,10865,Bolsward,1890,88.0,
4332,10866,Rijsbergen,1869,,1789.0
4333,10866,Rijsbergen,1870,,1007.0
4334,10866,Rijsbergen,1887,,2438.0
4335,10866,Rijsbergen,1888,,2469.0
4336,10866,Rijsbergen,1889,,
4337,10866,Rijsbergen,1890,,
4338,10867,Sloten,1869,,1180.0
4339,10867,Sloten,1870,,1391.0
4340,10867,Sloten,1887,,2035.0
4341,10867,Sloten,1888,,10423.0
4342,10867,Sloten,1889,,
4343,10867,Sloten,1890,,
4344,10868,Oud-Valkenburg,1869,,446.0
4345,10868,Oud-Valkenburg,1870,,455.0
4346,10868,Oud-Valkenburg,1887,,851.0
4347,10868,Oud-Valkenburg,1888,,889.0
4348,10868,Oud-Valkenburg,1889,,
4349,10868,Oud-Valkenburg,1890,,
4350,10869,Oijen En Teeffelen,1869,,918.0
4351,10869,Oijen En Teeffelen,1870,,1046.0
4352,10869,Oijen En Teeffelen,1887,,1523.0
4353,10869,Oijen En Teeffelen,1888,,1505.0
4354,10869,Oijen En Teeffelen,1889,,
4355,10869,Oijen En Teeffelen,1890,,
4356,10870,Vrijhoeve-Capelle,1869,,904.0
4357,10870,Vrijhoeve-Capelle,1870,,833.0
4358,10870,Vrijhoeve-Capelle,1887,,1130.0
4359,10870,Vrijhoeve-Capelle,1888,,1283.0
4360,10870,Vrijhoeve-Capelle,1889,,
4361,10870,Vrijhoeve-Capelle,1890,,
4362,10871,Andel,1869,,975.0
4363,10871,Andel,1870,,1011.0
4364,10871,Andel,1887,,1200.0
4365,10871,Andel,1888,,492.0
4366,10871,Andel,1889,,
4367,10871,Andel,1890,,
4368,10872,Zweeloo,1869,,1041.0
4369,10872,Zweeloo,1870,,1175.0
4370,10872,Zweeloo,1887,,2380.0
4371,10872,Zweeloo,1888,,2441.0
4372,10872,Zweeloo,1889,,
4373,10872,Zweeloo,1890,,
4374,10873,Hekelingen,1869,,1032.0
4375,10873,Hekelingen,1870,,1280.0
4376,10873,Hekelingen,1887,,2265.0
4377,10873,Hekelingen,1888,,2206.0
4378,10873,Hekelingen,1889,,
4379,10873,Hekelingen,1890,,
4380,10874,Maarsseveen,1869,,1295.0
4381,10874,Maarsseveen,1870,,3736.0
4382,10874,Maarsseveen,1887,,2955.0
4383,10874,Maarsseveen,1888,,2988.0
4384,10874,Maarsseveen,1889,,
4385,10874,Maarsseveen,1890,,
4386,10875,'S-Heer Arendskerke,1869,,3695.0
4387,10875,'S-Heer Arendskerke,1870,,3180.0
4388,10875,'S-Heer Arendskerke,1887,,6646.0
4389,10875,'S-Heer Arendskerke,1888,,6795.0
4390,10875,'S-Heer Arendskerke,1889,,
4391,10875,'S-Heer Arendskerke,1890,,
4392,10877,Hennaarderadeel,1869,,6267.0
4393,10877,Hennaarderadeel,1870,,6256.0
4394,10877,Hennaarderadeel,1887,,7943.0
4395,10877,Hennaarderadeel,1888,,7648.0
4396,10877,Hennaarderadeel,1889,,
4397,10877,Hennaarderadeel,1890,,
4398,10878,Bemelen,1869,,444.0
4399,10878,Bemelen,1870,,458.0
4400,10878,Bemelen,1887,,802.0
4401,10878,Bemelen,1888,,799.0
4402,10878,Bemelen,1889,,
4403,10878,Bemelen,1890,,
4404,10879,Ruurlo,1869,,1954.0
4405,10879,Ruurlo,1870,,2097.0
4406,10879,Ruurlo,1887,,6852.0
4407,10879,Ruurlo,1888,,6740.0
4408,10879,Ruurlo,1889,,
4409,10879,Ruurlo,1890,,
4410,10880,Maassluis,1869,,6506.0
4411,10880,Maassluis,1870,,6685.0
4412,10880,Maassluis,1887,,11757.0
4413,10880,Maassluis,1888,,11091.0
4414,10880,Maassluis,1889,,
4415,10880,Maassluis,1890,,
4416,10881,Geldermalsen,1869,,2507.0
4417,10881,Geldermalsen,1870,,2634.0
4418,10881,Geldermalsen,1887,85.0,5614.0
4419,10881,Geldermalsen,1888,83.0,9113.0
4420,10881,Geldermalsen,1889,79.0,
4421,10881,Geldermalsen,1890,85.0,
4422,10883,Bergharen,1869,,1028.0
4423,10883,Bergharen,1870,,1114.0
4424,10883,Bergharen,1887,,3027.0
4425,10883,Bergharen,1888,,2923.0
4426,10883,Bergharen,1889,,
4427,10883,Bergharen,1890,,
4428,10884,Edam-Volendam,1869,,8300.0
4429,10884,Edam-Volendam,1870,,8704.0
4430,10884,Edam-Volendam,1887,,18555.0
4431,10884,Edam-Volendam,1888,,18756.0
4432,10884,Edam-Volendam,1889,,
4433,10884,Edam-Volendam,1890,,
4434,10885,Dreischor,1869,,1378.0
4435,10885,Dreischor,1870,,1369.0
4436,10885,Dreischor,1887,,3165.0
4437,10885,Dreischor,1888,,3477.0
4438,10885,Dreischor,1889,,
4439,10885,Dreischor,1890,,
4440,10886,Appingedam,1869,,4283.0
4441,10886,Appingedam,1870,,4938.0
4442,10886,Appingedam,1887,93.0,11120.0
4443,10886,Appingedam,1888,90.0,10933.0
4444,10886,Appingedam,1889,86.0,
4445,10886,Appingedam,1890,93.0,
4446,10887,Vianen,1869,,3612.0
4447,10887,Vianen,1870,,3697.0
4448,10887,Vianen,1887,,10572.0
4449,10887,Vianen,1888,,10189.0
4450,10887,Vianen,1889,,
4451,10887,Vianen,1890,,
4452,10888,Wijhe,1869,,3320.0
4453,10888,Wijhe,1870,,3304.0
4454,10888,Wijhe,1887,,7237.0
4455,10888,Wijhe,1888,,7479.0
4456,10888,Wijhe,1889,,
4457,10888,Wijhe,1890,,
4458,10890,Kessel,1869,,1217.0
4459,10890,Kessel,1870,,896.0
4460,10890,Kessel,1887,,1527.0
4461,10890,Kessel,1888,,1478.0
4462,10890,Kessel,1889,,
4463,10890,Kessel,1890,,
4464,10891,Ten Boer,1869,,4635.0
4465,10891,Ten Boer,1870,,13550.0
4466,10891,Ten Boer,1887,,14522.0
4467,10891,Ten Boer,1888,,14714.0
4468,10891,Ten Boer,1889,,
4469,10891,Ten Boer,1890,,
4470,10892,Koewacht,1869,,848.0
4471,10892,Koewacht,1870,,3555.0
4472,10892,Koewacht,1887,,4594.0
4473,10892,Koewacht,1888,,4371.0
4474,10892,Koewacht,1889,,
4475,10892,Koewacht,1890,,
4476,10893,Weerselo,1869,,3457.0
4477,10893,Weerselo,1870,,3465.0
4478,10893,Weerselo,1887,,9147.0
4479,10893,Weerselo,1888,,8378.0
4480,10893,Weerselo,1889,,
4481,10893,Weerselo,1890,,
4482,10894,Woensel,1869,,1564.0
4483,10894,Woensel,1870,,1615.0
4484,10894,Woensel,1887,,3663.0
4485,10894,Woensel,1888,,3565.0
4486,10894,Woensel,1889,,
4487,10894,Woensel,1890,,
4488,10895,Sluis,1869,,2323.0
4489,10895,Sluis,1870,,2317.0
4490,10895,Sluis,1887,,8039.0
4491,10895,Sluis,1888,,8663.0
4492,10895,Sluis,1889,,
4493,10895,Sluis,1890,,
4494,10896,Oude-Niedorp,1869,,1902.0
4495,10896,Oude-Niedorp,1870,,2251.0
4496,10896,Oude-Niedorp,1887,,3727.0
4497,10896,Oude-Niedorp,1888,,6127.0
4498,10896,Oude-Niedorp,1889,,
4499,10896,Oude-Niedorp,1890,,
4500,10897,Zoelen,1869,,3459.0
4501,10897,Zoelen,1870,,3571.0
4502,10897,Zoelen,1887,,6697.0
4503,10897,Zoelen,1888,,6375.0
4504,10897,Zoelen,1889,,
4505,10897,Zoelen,1890,,
4506,10898,Vreeland,1869,,873.0
4507,10898,Vreeland,1870,,1186.0
4508,10898,Vreeland,1887,,1832.0
4509,10898,Vreeland,1888,,1829.0
4510,10898,Vreeland,1889,,
4511,10898,Vreeland,1890,,
4512,10899,Deventer,1869,,32182.0
4513,10899,Deventer,1870,,32860.0
4514,10899,Deventer,1887,94.0,72365.0
4515,10899,Deventer,1888,95.0,71684.0
4516,10899,Deventer,1889,96.0,
4517,10899,Deventer,1890,92.0,
4518,10900,Lange Ruige Weide,1869,,889.0
4519,10900,Lange Ruige Weide,1870,,980.0
4520,10900,Lange Ruige Weide,1887,,2406.0
4521,10900,Lange Ruige Weide,1888,,2136.0
4522,10900,Lange Ruige Weide,1889,,
4523,10900,Lange Ruige Weide,1890,,
4524,10901,Marken,1869,,1506.0
4525,10901,Marken,1870,,1632.0
4526,10901,Marken,1887,,3734.0
4527,10901,Marken,1888,,3738.0
4528,10901,Marken,1889,,
4529,10901,Marken,1890,,
4530,10902,Heerlen,1869,,3446.0
4531,10902,Heerlen,1870,,3374.0
4532,10902,Heerlen,1887,84.0,6065.0
4533,10902,Heerlen,1888,84.0,5985.0
4534,10902,Heerlen,1889,88.0,
4535,10902,Heerlen,1890,85.0,
4536,10903,Rhoon,1869,,1446.0
4537,10903,Rhoon,1870,,1434.0
4538,10903,Rhoon,1887,,3646.0
4539,10903,Rhoon,1888,,3694.0
4540,10903,Rhoon,1889,,
4541,10903,Rhoon,1890,,
4542,10904,Eenrum,1869,,2749.0
4543,10904,Eenrum,1870,,3190.0
4544,10904,Eenrum,1887,,9731.0
4545,10904,Eenrum,1888,,9958.0
4546,10904,Eenrum,1889,,
4547,10904,Eenrum,1890,,
4548,10905,Terheijden,1869,,3516.0
4549,10905,Terheijden,1870,,3586.0
4550,10905,Terheijden,1887,,6313.0
4551,10905,Terheijden,1888,,6278.0
4552,10905,Terheijden,1889,,
4553,10905,Terheijden,1890,,
4554,10906,Barneveld,1869,,5656.0
4555,10906,Barneveld,1870,,6518.0
4556,10906,Barneveld,1887,,17929.0
4557,10906,Barneveld,1888,,13773.0
4558,10906,Barneveld,1889,,
4559,10906,Barneveld,1890,,
4560,10907,Hengelo O,1869,,3590.0
4561,10907,Hengelo O,1870,,3802.0
4562,10907,Hengelo O,1887,,40477.0
4563,10907,Hengelo O,1888,,31080.0
4564,10907,Hengelo O,1889,,
4565,10907,Hengelo O,1890,,
4566,10908,Delfshaven,1869,,11518.0
4567,10908,Delfshaven,1870,,10251.0
4568,10909,Harlingen,1869,,16740.0
4569,10909,Harlingen,1870,,16970.0
4570,10909,Harlingen,1887,89.0,29341.0
4571,10909,Harlingen,1888,90.0,29326.0
4572,10909,Harlingen,1889,87.0,
4573,10909,Harlingen,1890,93.0,
4574,10910,Zandvoort,1869,,1956.0
4575,10910,Zandvoort,1870,,1829.0
4576,10910,Zandvoort,1887,,5787.0
4577,10910,Zandvoort,1888,,5739.0
4578,10910,Zandvoort,1889,,
4579,10910,Zandvoort,1890,,
4580,10911,Nieuwerkerk Z,1869,,1316.0
4581,10911,Nieuwerkerk Z,1870,,1445.0
4582,10911,Nieuwerkerk Z,1887,,2700.0
4583,10911,Nieuwerkerk Z,1888,,3049.0
4584,10911,Nieuwerkerk Z,1889,,
4585,10911,Nieuwerkerk Z,1890,,
4586,10912,Voorst,1869,,15994.0
4587,10912,Voorst,1870,,8915.0
4588,10912,Voorst,1887,,20503.0
4589,10912,Voorst,1888,,18478.0
4590,10912,Voorst,1889,,
4591,10912,Voorst,1890,,
4592,10913,Stad Delden,1869,,1522.0
4593,10913,Stad Delden,1870,,1913.0
4594,10913,Stad Delden,1887,,3149.0
4595,10913,Stad Delden,1888,,3122.0
4596,10913,Stad Delden,1889,,
4597,10913,Stad Delden,1890,,
4598,10914,Goudswaard,1869,,12962.0
4599,10914,Goudswaard,1870,,1906.0
4600,10914,Goudswaard,1887,,3016.0
4601,10914,Goudswaard,1888,,2937.0
4602,10914,Goudswaard,1889,,
4603,10914,Goudswaard,1890,,
4604,10914,Korendijk,1869,,
4605,10914,Korendijk,1870,,
4606,10914,Korendijk,1887,,
4607,10914,Korendijk,1888,,
4608,10914,Korendijk,1889,,
4609,10914,Korendijk,1890,,
4610,10915,Westdorpe,1869,,1213.0
4611,10915,Westdorpe,1870,,1433.0
4612,10915,Westdorpe,1887,,3641.0
4613,10915,Westdorpe,1888,,3617.0
4614,10915,Westdorpe,1889,,
4615,10915,Westdorpe,1890,,
4616,10916,Kesteren,1869,,2279.0
4617,10916,Kesteren,1870,,2433.0
4618,10916,Kesteren,1887,,5047.0
4619,10916,Kesteren,1888,,5073.0
4620,10916,Kesteren,1889,,
4621,10916,Kesteren,1890,,
4622,10917,Zuid-Beijerland,1869,,1558.0
4623,10917,Zuid-Beijerland,1870,,1574.0
4624,10917,Zuid-Beijerland,1887,,2599.0
4625,10917,Zuid-Beijerland,1888,,2684.0
4626,10917,Zuid-Beijerland,1889,,
4627,10917,Zuid-Beijerland,1890,,
4628,10918,Melissant,1869,,2160.0
4629,10918,Melissant,1870,,1883.0
4630,10918,Melissant,1887,,4099.0
4631,10918,Melissant,1888,,4055.0
4632,10918,Melissant,1889,,
4633,10918,Melissant,1890,,
4634,10919,Kats,1869,,883.0
4635,10919,Kats,1870,,889.0
4636,10919,Kats,1887,,1748.0
4637,10919,Kats,1888,,1782.0
4638,10919,Kats,1889,,
4639,10919,Kats,1890,,
4640,10921,Batenburg,1869,,557.0
4641,10921,Batenburg,1870,,596.0
4642,10921,Batenburg,1887,,859.0
4643,10921,Batenburg,1888,,906.0
4644,10921,Batenburg,1889,,
4645,10921,Batenburg,1890,,
4646,10922,Ambij,1869,,3570.0
4647,10922,Ambij,1870,,3332.0
4648,10922,Ambij,1887,,1418.0
4649,10922,Ambij,1888,,1505.0
4650,10922,Ambij,1889,,
4651,10922,Ambij,1890,,
4652,10923,Niedorp,1869,,
4653,10923,Niedorp,1870,,
4654,10923,Niedorp,1887,,
4655,10923,Niedorp,1888,,
4656,10923,Niedorp,1889,,
4657,10923,Niedorp,1890,,
4658,10923,Winkel,1869,,2393.0
4659,10923,Winkel,1870,,9170.0
4660,10923,Winkel,1887,,7560.0
4661,10923,Winkel,1888,,7102.0
4662,10923,Winkel,1889,,
4663,10923,Winkel,1890,,
4664,10924,Midwoud,1869,,2333.0
4665,10924,Midwoud,1870,,2725.0
4666,10924,Midwoud,1887,,4278.0
4667,10924,Midwoud,1888,,4197.0
4668,10924,Midwoud,1889,,
4669,10924,Midwoud,1890,,
4670,10924,Noorder-Koggenland,1869,,
4671,10924,Noorder-Koggenland,1870,,
4672,10924,Noorder-Koggenland,1887,,
4673,10924,Noorder-Koggenland,1888,,
4674,10924,Noorder-Koggenland,1889,,
4675,10924,Noorder-Koggenland,1890,,
4676,10925,Meijel,1869,,756.0
4677,10925,Meijel,1870,,727.0
4678,10925,Meijel,1887,,1882.0
4679,10925,Meijel,1888,,1727.0
4680,10925,Meijel,1889,,
4681,10925,Meijel,1890,,
4682,10927,Born,1869,,1406.0
4683,10927,Born,1870,,1253.0
4684,10927,Born,1887,,2790.0
4685,10927,Born,1888,,2854.0
4686,10927,Born,1889,,
4687,10927,Born,1890,,
4688,10928,Delft,1869,,17817.0
4689,10928,Delft,1870,,29009.0
4690,10928,Delft,1887,94.0,84701.0
4691,10928,Delft,1888,96.0,86884.0
4692,10928,Delft,1889,97.0,
4693,10928,Delft,1890,94.0,
4694,10929,Ossendrecht,1869,,2445.0
4695,10929,Ossendrecht,1870,,1389.0
4696,10929,Ossendrecht,1887,,7315.0
4697,10929,Ossendrecht,1888,,6502.0
4698,10929,Ossendrecht,1889,,
4699,10929,Ossendrecht,1890,,
4700,10930,Lexmond,1869,,1540.0
4701,10930,Lexmond,1870,,1512.0
4702,10930,Lexmond,1887,,3043.0
4703,10930,Lexmond,1888,,3190.0
4704,10930,Lexmond,1889,,
4705,10930,Lexmond,1890,,
4706,10931,Westkapelle,1869,,6190.0
4707,10931,Westkapelle,1870,,3430.0
4708,10931,Westkapelle,1887,,4908.0
4709,10931,Westkapelle,1888,,5006.0
4710,10931,Westkapelle,1889,,
4711,10931,Westkapelle,1890,,
