,amco,name,year,category,total_profession_count,total_inhabitants,prof_count_per_cap
1833,10746,Genemuiden,1889,agriculture,0.0,1466.0,0.0
1834,10746,Genemuiden,1889,industry,0.0,1466.0,0.0
1835,10746,Genemuiden,1889,services,0.0,1466.0,0.0
1836,10747,Slochteren,1889,agriculture,2206.0,5282.0,0.41764483150321846
1837,10747,Slochteren,1889,industry,495.0,5282.0,0.09371450208254449
1838,10747,Slochteren,1889,services,702.0,5282.0,0.13290420295342673
1839,10748,Nieuwpoort,1889,agriculture,0.0,337.0,0.0
1840,10748,Nieuwpoort,1889,industry,0.0,337.0,0.0
1841,10748,Nieuwpoort,1889,services,0.0,337.0,0.0
1842,10749,Bakel En Milheeze,1889,agriculture,0.0,891.0,0.0
1843,10749,Bakel En Milheeze,1889,industry,0.0,891.0,0.0
1844,10749,Bakel En Milheeze,1889,services,0.0,891.0,0.0
1845,10750,Etten Leur,1889,agriculture,1602.0,3153.0,0.5080875356803045
1846,10750,Etten Leur,1889,industry,463.0,3153.0,0.14684427529337138
1847,10750,Etten Leur,1889,services,549.0,3153.0,0.17411988582302568
1848,10752,Heerhugowaard,1889,agriculture,0.0,1412.0,0.0
1849,10752,Heerhugowaard,1889,industry,0.0,1412.0,0.0
1850,10752,Heerhugowaard,1889,services,0.0,1412.0,0.0
1851,10753,De Wijk D,1889,agriculture,0.0,1254.0,0.0
1852,10753,De Wijk D,1889,industry,0.0,1254.0,0.0
1853,10753,De Wijk D,1889,services,0.0,1254.0,0.0
1854,10757,Aarle Rixtel,1889,agriculture,0.0,786.0,0.0
1855,10757,Aarle Rixtel,1889,industry,0.0,786.0,0.0
1856,10757,Aarle Rixtel,1889,services,0.0,786.0,0.0
1857,10758,Willeskop,1889,agriculture,291.0,392.0,0.7423469387755102
1858,10758,Willeskop,1889,industry,22.0,392.0,0.05612244897959184
1859,10758,Willeskop,1889,services,32.0,392.0,0.08163265306122448
1860,10759,Zeeland,1889,agriculture,0.0,955.0,0.0
1861,10759,Zeeland,1889,industry,0.0,955.0,0.0
1862,10759,Zeeland,1889,services,0.0,955.0,0.0
1863,10760,Wijk Bij Duurstede U,1889,agriculture,389.0,1585.0,0.24542586750788645
1864,10760,Wijk Bij Duurstede U,1889,industry,249.0,1585.0,0.15709779179810726
1865,10760,Wijk Bij Duurstede U,1889,services,427.0,1585.0,0.2694006309148265
1866,10761,"Nuenen,Gerwen En Nederwetten",1889,agriculture,0.0,1323.0,0.0
1867,10761,"Nuenen,Gerwen En Nederwetten",1889,industry,0.0,1323.0,0.0
1868,10761,"Nuenen,Gerwen En Nederwetten",1889,services,0.0,1323.0,0.0
1869,10762,Princenhage,1889,agriculture,2258.0,3591.0,0.6287942077415761
1870,10762,Princenhage,1889,industry,469.0,3591.0,0.13060428849902533
1871,10762,Princenhage,1889,services,499.0,3591.0,0.13895850737956
1872,10763,Merkelbeek,1889,agriculture,0.0,334.0,0.0
1873,10763,Merkelbeek,1889,industry,0.0,334.0,0.0
1874,10763,Merkelbeek,1889,services,0.0,334.0,0.0
1875,10765,Kockengen,1889,agriculture,119.0,413.0,0.288135593220339
1876,10765,Kockengen,1889,industry,82.0,413.0,0.19854721549636803
1877,10765,Kockengen,1889,services,132.0,413.0,0.3196125907990315
1878,10766,Zoetermeer,1889,agriculture,0.0,598.0,0.0
1879,10766,Zoetermeer,1889,industry,0.0,598.0,0.0
1880,10766,Zoetermeer,1889,services,0.0,598.0,0.0
1881,10768,Nijefurd,1889,agriculture,0.0,0.0,
1882,10768,Nijefurd,1889,industry,0.0,0.0,
1883,10768,Nijefurd,1889,services,0.0,0.0,
1884,10768,Workum,1889,agriculture,0.0,2177.0,0.0
1885,10768,Workum,1889,industry,0.0,2177.0,0.0
1886,10768,Workum,1889,services,0.0,2177.0,0.0
1887,10769,Noordwijk,1889,agriculture,0.0,2219.0,0.0
1888,10769,Noordwijk,1889,industry,0.0,2219.0,0.0
1889,10769,Noordwijk,1889,services,0.0,2219.0,0.0
1890,10771,Stedum,1889,agriculture,449.0,1088.0,0.41268382352941174
1891,10771,Stedum,1889,industry,124.0,1088.0,0.11397058823529412
1892,10771,Stedum,1889,services,212.0,1088.0,0.1948529411764706
1893,10772,Schellinkhout,1889,agriculture,0.0,287.0,0.0
1894,10772,Schellinkhout,1889,industry,0.0,287.0,0.0
1895,10772,Schellinkhout,1889,services,0.0,287.0,0.0
1896,10773,Weesp,1889,agriculture,100.0,2801.0,0.03570153516601214
1897,10773,Weesp,1889,industry,1035.0,2801.0,0.36951088896822565
1898,10773,Weesp,1889,services,850.0,2801.0,0.30346304891110315
1899,10774,Nijeveen,1889,agriculture,0.0,631.0,0.0
1900,10774,Nijeveen,1889,industry,0.0,631.0,0.0
1901,10774,Nijeveen,1889,services,0.0,631.0,0.0
1902,10775,Kwadijk,1889,agriculture,0.0,246.0,0.0
1903,10775,Kwadijk,1889,industry,0.0,246.0,0.0
1904,10775,Kwadijk,1889,services,0.0,246.0,0.0
1905,10776,Koog Aan De Zaan,1889,agriculture,0.0,1356.0,0.0
1906,10776,Koog Aan De Zaan,1889,industry,0.0,1356.0,0.0
1907,10776,Koog Aan De Zaan,1889,services,0.0,1356.0,0.0
1908,10777,Driebergen,1889,agriculture,176.0,1280.0,0.1375
1909,10777,Driebergen,1889,industry,239.0,1280.0,0.18671875
1910,10777,Driebergen,1889,services,426.0,1280.0,0.3328125
1911,10777,Driebergen-Rijsenburg,1889,agriculture,0.0,0.0,
1912,10777,Driebergen-Rijsenburg,1889,industry,0.0,0.0,
1913,10777,Driebergen-Rijsenburg,1889,services,0.0,0.0,
1914,10779,Valkenisse,1889,agriculture,0.0,0.0,
1915,10779,Valkenisse,1889,industry,0.0,0.0,
1916,10779,Valkenisse,1889,services,0.0,0.0,
1917,10779,Zoutelande,1889,agriculture,0.0,334.0,0.0
1918,10779,Zoutelande,1889,industry,0.0,334.0,0.0
1919,10779,Zoutelande,1889,services,0.0,334.0,0.0
1920,10780,Schin Op Geul,1889,agriculture,0.0,584.0,0.0
1921,10780,Schin Op Geul,1889,industry,0.0,584.0,0.0
1922,10780,Schin Op Geul,1889,services,0.0,584.0,0.0
1923,10781,Dubbeldam,1889,agriculture,0.0,2283.0,0.0
1924,10781,Dubbeldam,1889,industry,0.0,2283.0,0.0
1925,10781,Dubbeldam,1889,services,0.0,2283.0,0.0
1926,10782,Oostburg,1889,agriculture,0.0,1005.0,0.0
1927,10782,Oostburg,1889,industry,0.0,1005.0,0.0
1928,10782,Oostburg,1889,services,0.0,1005.0,0.0
1929,10783,Urk,1889,agriculture,0.0,1340.0,0.0
1930,10783,Urk,1889,industry,0.0,1340.0,0.0
1931,10783,Urk,1889,services,0.0,1340.0,0.0
1932,10784,Hunsel,1889,agriculture,0.0,557.0,0.0
1933,10784,Hunsel,1889,industry,0.0,557.0,0.0
1934,10784,Hunsel,1889,services,0.0,557.0,0.0
1935,10786,Harderwijk,1889,agriculture,955.0,3804.0,0.2510515247108307
1936,10786,Harderwijk,1889,industry,401.0,3804.0,0.10541535226077813
1937,10786,Harderwijk,1889,services,996.0,3804.0,0.2618296529968454
1938,10787,Anloo,1889,agriculture,0.0,1805.0,0.0
1939,10787,Anloo,1889,industry,0.0,1805.0,0.0
1940,10787,Anloo,1889,services,0.0,1805.0,0.0
1941,10788,Almkerk,1889,agriculture,0.0,1552.0,0.0
1942,10788,Almkerk,1889,industry,0.0,1552.0,0.0
1943,10788,Almkerk,1889,services,0.0,1552.0,0.0
1944,10789,Ransdorp,1889,agriculture,0.0,882.0,0.0
1945,10789,Ransdorp,1889,industry,0.0,882.0,0.0
1946,10789,Ransdorp,1889,services,0.0,882.0,0.0
1947,10790,Vlaardinger-Ambacht,1889,agriculture,0.0,620.0,0.0
1948,10790,Vlaardinger-Ambacht,1889,industry,0.0,620.0,0.0
1949,10790,Vlaardinger-Ambacht,1889,services,0.0,620.0,0.0
1950,10791,Kerkwijk,1889,agriculture,0.0,521.0,0.0
1951,10791,Kerkwijk,1889,industry,0.0,521.0,0.0
1952,10791,Kerkwijk,1889,services,0.0,521.0,0.0
1953,10792,Tilburg,1889,agriculture,1120.0,17095.0,0.06551623281661305
1954,10792,Tilburg,1889,industry,8170.0,17095.0,0.4779175197426148
1955,10792,Tilburg,1889,services,4341.0,17095.0,0.25393389880081896
1956,10793,Heiloo,1889,agriculture,0.0,818.0,0.0
1957,10793,Heiloo,1889,industry,0.0,818.0,0.0
1958,10793,Heiloo,1889,services,0.0,818.0,0.0
1959,10795,Arnhem,1889,agriculture,1051.0,26413.0,0.03979101200166585
1960,10795,Arnhem,1889,industry,5498.0,26413.0,0.20815507515238707
1961,10795,Arnhem,1889,services,11411.0,26413.0,0.4320221103244614
1962,10796,Berg En Terblijt,1889,agriculture,0.0,626.0,0.0
1963,10796,Berg En Terblijt,1889,industry,0.0,626.0,0.0
1964,10796,Berg En Terblijt,1889,services,0.0,626.0,0.0
1965,10797,Berkenwoude,1889,agriculture,0.0,308.0,0.0
1966,10797,Berkenwoude,1889,industry,0.0,308.0,0.0
1967,10797,Berkenwoude,1889,services,0.0,308.0,0.0
1968,10798,Brummen,1889,agriculture,1304.0,3689.0,0.3534833288153971
1969,10798,Brummen,1889,industry,690.0,3689.0,0.1870425589590675
1970,10798,Brummen,1889,services,507.0,3689.0,0.13743561940905394
1971,10799,Amstelveen,1889,agriculture,0.0,0.0,
1972,10799,Amstelveen,1889,industry,0.0,0.0,
1973,10799,Amstelveen,1889,services,0.0,0.0,
1974,10799,Nieuwer-Amstel,1889,agriculture,1146.0,12673.0,0.09042846997553855
1975,10799,Nieuwer-Amstel,1889,industry,2983.0,12673.0,0.2353823088455772
1976,10799,Nieuwer-Amstel,1889,services,4393.0,12673.0,0.3466424682395644
1977,10801,Grijpskerke,1889,agriculture,0.0,394.0,0.0
1978,10801,Grijpskerke,1889,industry,0.0,394.0,0.0
1979,10801,Grijpskerke,1889,services,0.0,394.0,0.0
1980,10802,Snelrewaard,1889,agriculture,181.0,266.0,0.6804511278195489
1981,10802,Snelrewaard,1889,industry,4.0,266.0,0.015037593984962405
1982,10802,Snelrewaard,1889,services,57.0,266.0,0.21428571428571427
1983,10804,Blokker,1889,agriculture,0.0,841.0,0.0
1984,10804,Blokker,1889,industry,0.0,841.0,0.0
1985,10804,Blokker,1889,services,0.0,841.0,0.0
1986,10805,Ravenstein,1889,agriculture,0.0,501.0,0.0
1987,10805,Ravenstein,1889,industry,0.0,501.0,0.0
1988,10805,Ravenstein,1889,services,0.0,501.0,0.0
1989,10806,Hellendoorn,1889,agriculture,1260.0,3253.0,0.3873347679065478
1990,10806,Hellendoorn,1889,industry,1163.0,3253.0,0.3575161389486628
1991,10806,Hellendoorn,1889,services,283.0,3253.0,0.08699661850599447
1992,10807,Breukelen,1889,agriculture,0.0,0.0,
1993,10807,Breukelen,1889,industry,0.0,0.0,
1994,10807,Breukelen,1889,services,0.0,0.0,
1995,10807,Breukelen-Nijenrode,1889,agriculture,124.0,1190.0,0.10420168067226891
1996,10807,Breukelen-Nijenrode,1889,industry,281.0,1190.0,0.2361344537815126
1997,10807,Breukelen-Nijenrode,1889,services,414.0,1190.0,0.34789915966386553
1998,10808,Wouw,1889,agriculture,0.0,1891.0,0.0
1999,10808,Wouw,1889,industry,0.0,1891.0,0.0
2000,10808,Wouw,1889,services,0.0,1891.0,0.0
2001,10809,Ilpendam,1889,agriculture,0.0,989.0,0.0
2002,10809,Ilpendam,1889,industry,0.0,989.0,0.0
2003,10809,Ilpendam,1889,services,0.0,989.0,0.0
2004,10811,Vlaardingen,1889,agriculture,873.0,6618.0,0.13191296464188576
2005,10811,Vlaardingen,1889,industry,1827.0,6618.0,0.2760652765185857
2006,10811,Vlaardingen,1889,services,1846.0,6618.0,0.27893623451193716
2007,10812,Oudheusden,1889,agriculture,0.0,478.0,0.0
2008,10812,Oudheusden,1889,industry,0.0,478.0,0.0
2009,10812,Oudheusden,1889,services,0.0,478.0,0.0
2010,10814,Noordbroek,1889,agriculture,491.0,1203.0,0.4081463009143807
2011,10814,Noordbroek,1889,industry,112.0,1203.0,0.09310058187863675
2012,10814,Noordbroek,1889,services,278.0,1203.0,0.2310889443059019
2013,10815,Boarnsterhim,1889,agriculture,0.0,0.0,
2014,10815,Boarnsterhim,1889,industry,0.0,0.0,
2015,10815,Boarnsterhim,1889,services,0.0,0.0,
2016,10815,Boornsterhem,1889,agriculture,0.0,0.0,
2017,10815,Boornsterhem,1889,industry,0.0,0.0,
2018,10815,Boornsterhem,1889,services,0.0,0.0,
2019,10815,Idaarderadeel,1889,agriculture,947.0,2799.0,0.338335119685602
2020,10815,Idaarderadeel,1889,industry,440.0,2799.0,0.15719899964272954
2021,10815,Idaarderadeel,1889,services,744.0,2799.0,0.2658092175777063
2022,10816,Beemster,1889,agriculture,0.0,2375.0,0.0
2023,10816,Beemster,1889,industry,0.0,2375.0,0.0
2024,10816,Beemster,1889,services,0.0,2375.0,0.0
2025,10818,Wognum,1889,agriculture,0.0,886.0,0.0
2026,10818,Wognum,1889,industry,0.0,886.0,0.0
2027,10818,Wognum,1889,services,0.0,886.0,0.0
2028,10819,Herwen En Aerdt,1889,agriculture,0.0,1858.0,0.0
2029,10819,Herwen En Aerdt,1889,industry,0.0,1858.0,0.0
2030,10819,Herwen En Aerdt,1889,services,0.0,1858.0,0.0
2031,10819,Rijnwaarden,1889,agriculture,0.0,0.0,
2032,10819,Rijnwaarden,1889,industry,0.0,0.0,
2033,10819,Rijnwaarden,1889,services,0.0,0.0,
2034,10820,Bunnik,1889,agriculture,229.0,562.0,0.40747330960854095
2035,10820,Bunnik,1889,industry,61.0,562.0,0.10854092526690391
2036,10820,Bunnik,1889,services,138.0,562.0,0.24555160142348753
2037,10821,Heinenoord,1889,agriculture,0.0,1002.0,0.0
2038,10821,Heinenoord,1889,industry,0.0,1002.0,0.0
2039,10821,Heinenoord,1889,services,0.0,1002.0,0.0
2040,10822,Andijk,1889,agriculture,0.0,1290.0,0.0
2041,10822,Andijk,1889,industry,0.0,1290.0,0.0
2042,10822,Andijk,1889,services,0.0,1290.0,0.0
2043,10823,Heenvliet,1889,agriculture,0.0,667.0,0.0
2044,10823,Heenvliet,1889,industry,0.0,667.0,0.0
2045,10823,Heenvliet,1889,services,0.0,667.0,0.0
2046,10824,Rijckholt,1889,agriculture,0.0,183.0,0.0
2047,10824,Rijckholt,1889,industry,0.0,183.0,0.0
2048,10824,Rijckholt,1889,services,0.0,183.0,0.0
2049,10825,Wildervank,1889,agriculture,901.0,4527.0,0.19902805389882924
2050,10825,Wildervank,1889,industry,671.0,4527.0,0.14822178042853987
2051,10825,Wildervank,1889,services,1435.0,4527.0,0.31698696708637064
2052,10826,Oud-Alblas,1889,agriculture,0.0,570.0,0.0
2053,10826,Oud-Alblas,1889,industry,0.0,570.0,0.0
2054,10826,Oud-Alblas,1889,services,0.0,570.0,0.0
2055,10827,Willemstad,1889,agriculture,0.0,1042.0,0.0
2056,10827,Willemstad,1889,industry,0.0,1042.0,0.0
2057,10827,Willemstad,1889,services,0.0,1042.0,0.0
2058,10828,Rietveld,1889,agriculture,0.0,298.0,0.0
2059,10828,Rietveld,1889,industry,0.0,298.0,0.0
2060,10828,Rietveld,1889,services,0.0,298.0,0.0
2061,10829,Ophemert,1889,agriculture,0.0,638.0,0.0
2062,10829,Ophemert,1889,industry,0.0,638.0,0.0
2063,10829,Ophemert,1889,services,0.0,638.0,0.0
2064,10830,Driebruggen,1889,agriculture,0.0,0.0,
2065,10830,Driebruggen,1889,industry,0.0,0.0,
2066,10830,Driebruggen,1889,services,0.0,0.0,
2067,10830,Waarder Zh,1889,agriculture,0.0,411.0,0.0
2068,10830,Waarder Zh,1889,industry,0.0,411.0,0.0
2069,10830,Waarder Zh,1889,services,0.0,411.0,0.0
2070,10831,Bunde,1889,agriculture,0.0,475.0,0.0
2071,10831,Bunde,1889,industry,0.0,475.0,0.0
2072,10831,Bunde,1889,services,0.0,475.0,0.0
2073,10832,Echteld,1889,agriculture,0.0,1326.0,0.0
2074,10832,Echteld,1889,industry,0.0,1326.0,0.0
2075,10832,Echteld,1889,services,0.0,1326.0,0.0
2076,10834,Oss,1889,agriculture,870.0,3802.0,0.22882693319305628
2077,10834,Oss,1889,industry,1141.0,3802.0,0.30010520778537614
2078,10834,Oss,1889,services,728.0,3802.0,0.19147816938453446
2079,10836,Ooststellingwerf,1889,agriculture,2118.0,4819.0,0.43951027184063085
2080,10836,Ooststellingwerf,1889,industry,761.0,4819.0,0.1579165802033617
2081,10836,Ooststellingwerf,1889,services,488.0,4819.0,0.10126582278481013
2082,10837,Kerkwerve,1889,agriculture,0.0,405.0,0.0
2083,10837,Kerkwerve,1889,industry,0.0,405.0,0.0
2084,10837,Kerkwerve,1889,services,0.0,405.0,0.0
2085,10837,Middenschouwen,1889,agriculture,0.0,0.0,
2086,10837,Middenschouwen,1889,industry,0.0,0.0,
2087,10837,Middenschouwen,1889,services,0.0,0.0,
2088,10838,Warnsveld,1889,agriculture,0.0,1290.0,0.0
2089,10838,Warnsveld,1889,industry,0.0,1290.0,0.0
2090,10838,Warnsveld,1889,services,0.0,1290.0,0.0
2091,10839,Hoogeveen,1889,agriculture,558.0,5934.0,0.09403437815975733
2092,10839,Hoogeveen,1889,industry,535.0,5934.0,0.09015840916750927
2093,10839,Hoogeveen,1889,services,2552.0,5934.0,0.43006403774856755
2094,10840,Heythuysen,1889,agriculture,0.0,1151.0,0.0
2095,10840,Heythuysen,1889,industry,0.0,1151.0,0.0
2096,10840,Heythuysen,1889,services,0.0,1151.0,0.0
2097,10841,Ossenisse,1889,agriculture,0.0,426.0,0.0
2098,10841,Ossenisse,1889,industry,0.0,426.0,0.0
2099,10841,Ossenisse,1889,services,0.0,426.0,0.0
2100,10842,Geervliet,1889,agriculture,0.0,593.0,0.0
2101,10842,Geervliet,1889,industry,0.0,593.0,0.0
2102,10842,Geervliet,1889,services,0.0,593.0,0.0
2103,10843,Zierikzee,1889,agriculture,557.0,3757.0,0.1482565877029545
2104,10843,Zierikzee,1889,industry,760.0,3757.0,0.2022890604205483
2105,10843,Zierikzee,1889,services,1422.0,3757.0,0.3784934788394996
2106,10845,Herpt,1889,agriculture,0.0,277.0,0.0
2107,10845,Herpt,1889,industry,0.0,277.0,0.0
2108,10845,Herpt,1889,services,0.0,277.0,0.0
2109,10847,Jaarsveld,1889,agriculture,276.0,853.0,0.3235638921453693
2110,10847,Jaarsveld,1889,industry,47.0,853.0,0.05509964830011723
2111,10847,Jaarsveld,1889,services,127.0,853.0,0.1488862837045721
2112,10848,Oude Pekela,1889,agriculture,359.0,2588.0,0.13871715610510046
2113,10848,Oude Pekela,1889,industry,610.0,2588.0,0.2357032457496136
2114,10848,Oude Pekela,1889,services,649.0,2588.0,0.2507727975270479
2115,10849,Balgoij,1889,agriculture,0.0,233.0,0.0
2116,10849,Balgoij,1889,industry,0.0,233.0,0.0
2117,10849,Balgoij,1889,services,0.0,233.0,0.0
2118,10850,Bloemendaal,1889,agriculture,0.0,2421.0,0.0
2119,10850,Bloemendaal,1889,industry,0.0,2421.0,0.0
2120,10850,Bloemendaal,1889,services,0.0,2421.0,0.0
2121,10851,Leeuwarderadeel,1889,agriculture,1735.0,4938.0,0.3513568246253544
2122,10851,Leeuwarderadeel,1889,industry,568.0,4938.0,0.11502632644795464
2123,10851,Leeuwarderadeel,1889,services,1342.0,4938.0,0.2717699473471041
2124,10853,Vrijenban,1889,agriculture,0.0,966.0,0.0
2125,10853,Vrijenban,1889,industry,0.0,966.0,0.0
2126,10853,Vrijenban,1889,services,0.0,966.0,0.0
2127,10854,Heino,1889,agriculture,0.0,1085.0,0.0
2128,10854,Heino,1889,industry,0.0,1085.0,0.0
2129,10854,Heino,1889,services,0.0,1085.0,0.0
2130,10855,Nieuwerkerk Aan Den Ijssel,1889,agriculture,0.0,1198.0,0.0
2131,10855,Nieuwerkerk Aan Den Ijssel,1889,industry,0.0,1198.0,0.0
2132,10855,Nieuwerkerk Aan Den Ijssel,1889,services,0.0,1198.0,0.0
2133,10856,Broekhuizen,1889,agriculture,0.0,417.0,0.0
2134,10856,Broekhuizen,1889,industry,0.0,417.0,0.0
2135,10856,Broekhuizen,1889,services,0.0,417.0,0.0
2136,10857,Buggenum,1889,agriculture,0.0,380.0,0.0
2137,10857,Buggenum,1889,industry,0.0,380.0,0.0
2138,10857,Buggenum,1889,services,0.0,380.0,0.0
2139,10858,Ijsselham,1889,agriculture,0.0,0.0,
2140,10858,Ijsselham,1889,industry,0.0,0.0,
2141,10858,Ijsselham,1889,services,0.0,0.0,
2142,10858,Oldemarkt,1889,agriculture,0.0,1520.0,0.0
2143,10858,Oldemarkt,1889,industry,0.0,1520.0,0.0
2144,10858,Oldemarkt,1889,services,0.0,1520.0,0.0
2145,10859,Krimpen Aan Den Ijssel,1889,agriculture,0.0,1107.0,0.0
2146,10859,Krimpen Aan Den Ijssel,1889,industry,0.0,1107.0,0.0
2147,10859,Krimpen Aan Den Ijssel,1889,services,0.0,1107.0,0.0
2148,10860,Rossum,1889,agriculture,0.0,635.0,0.0
2149,10860,Rossum,1889,industry,0.0,635.0,0.0
2150,10860,Rossum,1889,services,0.0,635.0,0.0
2151,10862,Ottersum,1889,agriculture,0.0,1078.0,0.0
2152,10862,Ottersum,1889,industry,0.0,1078.0,0.0
2153,10862,Ottersum,1889,services,0.0,1078.0,0.0
2154,10863,Ammerstol,1889,agriculture,0.0,603.0,0.0
2155,10863,Ammerstol,1889,industry,0.0,603.0,0.0
2156,10863,Ammerstol,1889,services,0.0,603.0,0.0
2157,10864,Sint Jansteen,1889,agriculture,0.0,1184.0,0.0
2158,10864,Sint Jansteen,1889,industry,0.0,1184.0,0.0
2159,10864,Sint Jansteen,1889,services,0.0,1184.0,0.0
2160,10865,Bolsward,1889,agriculture,198.0,3176.0,0.06234256926952141
2161,10865,Bolsward,1889,industry,665.0,3176.0,0.20938287153652393
2162,10865,Bolsward,1889,services,1298.0,3176.0,0.4086901763224181
2163,10866,Rijsbergen,1889,agriculture,0.0,721.0,0.0
2164,10866,Rijsbergen,1889,industry,0.0,721.0,0.0
2165,10866,Rijsbergen,1889,services,0.0,721.0,0.0
2166,10867,Sloten,1889,agriculture,0.0,402.0,0.0
2167,10867,Sloten,1889,industry,0.0,402.0,0.0
2168,10867,Sloten,1889,services,0.0,402.0,0.0
2169,10868,Oud-Valkenburg,1889,agriculture,0.0,325.0,0.0
2170,10868,Oud-Valkenburg,1889,industry,0.0,325.0,0.0
2171,10868,Oud-Valkenburg,1889,services,0.0,325.0,0.0
2172,10869,Oijen En Teeffelen,1889,agriculture,0.0,396.0,0.0
2173,10869,Oijen En Teeffelen,1889,industry,0.0,396.0,0.0
2174,10869,Oijen En Teeffelen,1889,services,0.0,396.0,0.0
2175,10870,Vrijhoeve-Capelle,1889,agriculture,0.0,252.0,0.0
2176,10870,Vrijhoeve-Capelle,1889,industry,0.0,252.0,0.0
2177,10870,Vrijhoeve-Capelle,1889,services,0.0,252.0,0.0
2178,10871,Andel,1889,agriculture,0.0,447.0,0.0
2179,10871,Andel,1889,industry,0.0,447.0,0.0
2180,10871,Andel,1889,services,0.0,447.0,0.0
2181,10872,Zweeloo,1889,agriculture,0.0,579.0,0.0
2182,10872,Zweeloo,1889,industry,0.0,579.0,0.0
2183,10872,Zweeloo,1889,services,0.0,579.0,0.0
2184,10873,Hekelingen,1889,agriculture,0.0,500.0,0.0
2185,10873,Hekelingen,1889,industry,0.0,500.0,0.0
2186,10873,Hekelingen,1889,services,0.0,500.0,0.0
2187,10874,Maarsseveen,1889,agriculture,132.0,715.0,0.18461538461538463
2188,10874,Maarsseveen,1889,industry,198.0,715.0,0.27692307692307694
2189,10874,Maarsseveen,1889,services,134.0,715.0,0.1874125874125874
2190,10875,'S-Heer Arendskerke,1889,agriculture,0.0,1480.0,0.0
2191,10875,'S-Heer Arendskerke,1889,industry,0.0,1480.0,0.0
2192,10875,'S-Heer Arendskerke,1889,services,0.0,1480.0,0.0
2193,10877,Hennaarderadeel,1889,agriculture,0.0,2511.0,0.0
2194,10877,Hennaarderadeel,1889,industry,0.0,2511.0,0.0
2195,10877,Hennaarderadeel,1889,services,0.0,2511.0,0.0
2196,10878,Bemelen,1889,agriculture,0.0,142.0,0.0
2197,10878,Bemelen,1889,industry,0.0,142.0,0.0
2198,10878,Bemelen,1889,services,0.0,142.0,0.0
2199,10879,Ruurlo,1889,agriculture,0.0,1427.0,0.0
2200,10879,Ruurlo,1889,industry,0.0,1427.0,0.0
2201,10879,Ruurlo,1889,services,0.0,1427.0,0.0
2202,10880,Maassluis,1889,agriculture,430.0,3366.0,0.12774806892453952
2203,10880,Maassluis,1889,industry,797.0,3366.0,0.23677956030897207
2204,10880,Maassluis,1889,services,1033.0,3366.0,0.30689245395127746
2205,10881,Geldermalsen,1889,agriculture,0.0,1490.0,0.0
2206,10881,Geldermalsen,1889,industry,0.0,1490.0,0.0
2207,10881,Geldermalsen,1889,services,0.0,1490.0,0.0
2208,10883,Bergharen,1889,agriculture,0.0,834.0,0.0
2209,10883,Bergharen,1889,industry,0.0,834.0,0.0
2210,10883,Bergharen,1889,services,0.0,834.0,0.0
2211,10884,Edam-Volendam,1889,agriculture,1004.0,3190.0,0.3147335423197492
2212,10884,Edam-Volendam,1889,industry,532.0,3190.0,0.16677115987460814
2213,10884,Edam-Volendam,1889,services,615.0,3190.0,0.19278996865203762
2214,10885,Dreischor,1889,agriculture,0.0,619.0,0.0
2215,10885,Dreischor,1889,industry,0.0,619.0,0.0
2216,10885,Dreischor,1889,services,0.0,619.0,0.0
2217,10886,Appingedam,1889,agriculture,383.0,2170.0,0.17649769585253455
2218,10886,Appingedam,1889,industry,374.0,2170.0,0.17235023041474654
2219,10886,Appingedam,1889,services,718.0,2170.0,0.33087557603686635
2220,10887,Vianen,1889,agriculture,0.0,1763.0,0.0
2221,10887,Vianen,1889,industry,0.0,1763.0,0.0
2222,10887,Vianen,1889,services,0.0,1763.0,0.0
2223,10888,Wijhe,1889,agriculture,0.0,2130.0,0.0
2224,10888,Wijhe,1889,industry,0.0,2130.0,0.0
2225,10888,Wijhe,1889,services,0.0,2130.0,0.0
2226,10890,Kessel,1889,agriculture,0.0,776.0,0.0
2227,10890,Kessel,1889,industry,0.0,776.0,0.0
2228,10890,Kessel,1889,services,0.0,776.0,0.0
2229,10891,Ten Boer,1889,agriculture,1139.0,2594.0,0.4390902081727062
2230,10891,Ten Boer,1889,industry,273.0,2594.0,0.10524286815728605
2231,10891,Ten Boer,1889,services,505.0,2594.0,0.19468003084040092
2232,10892,Koewacht,1889,agriculture,0.0,1196.0,0.0
2233,10892,Koewacht,1889,industry,0.0,1196.0,0.0
2234,10892,Koewacht,1889,services,0.0,1196.0,0.0
2235,10893,Weerselo,1889,agriculture,0.0,2296.0,0.0
2236,10893,Weerselo,1889,industry,0.0,2296.0,0.0
2237,10893,Weerselo,1889,services,0.0,2296.0,0.0
2238,10894,Woensel,1889,agriculture,584.0,2778.0,0.21022318214542837
2239,10894,Woensel,1889,industry,1431.0,2778.0,0.5151187904967602
2240,10894,Woensel,1889,services,528.0,2778.0,0.1900647948164147
2241,10895,Sluis,1889,agriculture,0.0,1241.0,0.0
2242,10895,Sluis,1889,industry,0.0,1241.0,0.0
2243,10895,Sluis,1889,services,0.0,1241.0,0.0
2244,10896,Oude-Niedorp,1889,agriculture,0.0,606.0,0.0
2245,10896,Oude-Niedorp,1889,industry,0.0,606.0,0.0
2246,10896,Oude-Niedorp,1889,services,0.0,606.0,0.0
2247,10897,Zoelen,1889,agriculture,0.0,1205.0,0.0
2248,10897,Zoelen,1889,industry,0.0,1205.0,0.0
2249,10897,Zoelen,1889,services,0.0,1205.0,0.0
