,amco,year,name,totaal personele belastingen,total_inhabitants,taxes_percap
5956,11019,1859,Maasdam,1217.0,903.3333333333334,1.347232472324723
5957,11019,1869,Maasdam,1468.0,1656.0,0.8864734299516909
5958,11019,1870,Maasdam,1482.0,1675.0,0.8847761194029851
5959,11019,1879,Maasdam,2165.0,1806.0,1.1987818383167221
5960,11019,1889,Maasdam,2058.0,925.5,2.2236628849270663
5961,11019,1933,Maasdam,,1528.0,
5962,11019,1934,Maasdam,,1520.0,
5963,11020,1859,Aardenburg,3552.0,1094.6666666666667,3.2448233861144944
5964,11020,1869,Aardenburg,4262.0,1711.0,2.4909409701928698
5965,11020,1870,Aardenburg,4281.0,1670.0,2.5634730538922157
5966,11020,1879,Aardenburg,4667.0,1819.0,2.565695437053326
5967,11020,1889,Aardenburg,4461.0,973.5,4.582434514637905
5968,11020,1933,Aardenburg,,2095.0,
5969,11020,1934,Aardenburg,,2116.0,
5970,11021,1859,Soest,4610.0,2133.0,2.1612751992498827
5971,11021,1869,Soest,5014.0,3337.0,1.5025471980821097
5972,11021,1870,Soest,5191.0,3331.0,1.5583908736115282
5973,11021,1879,Soest,6921.0,3606.0,1.9193011647254576
5974,11021,1889,Soest,7727.0,1941.5,3.9799124388359517
5975,11021,1933,Soest,,15586.0,
5976,11021,1934,Soest,,16194.0,
5977,11022,1859,Tull En 'T Waal,578.0,317.0,1.8233438485804416
5978,11022,1869,Tull En 'T Waal,716.0,486.0,1.4732510288065843
5979,11022,1870,Tull En 'T Waal,715.0,481.0,1.4864864864864864
5980,11022,1879,Tull En 'T Waal,904.0,599.0,1.5091819699499165
5981,11022,1889,Tull En 'T Waal,906.0,257.0,3.5252918287937742
5982,11022,1933,Tull En 'T Waal,,450.0,
5983,11022,1934,Tull En 'T Waal,,450.0,
5984,11023,1859,Termunten,3772.0,1751.3333333333333,2.1537875904073087
5985,11023,1869,Termunten,3942.0,2799.0,1.4083601286173633
5986,11023,1870,Termunten,4003.0,2803.0,1.4281127363539066
5987,11023,1879,Termunten,4698.0,3018.0,1.5566600397614314
5988,11023,1889,Termunten,4515.0,1604.5,2.8139607354315985
5989,11023,1933,Termunten,,4031.0,
5990,11023,1934,Termunten,,4106.0,
5991,11024,1859,Hei En Boeicop,595.0,352.6666666666667,1.6871455576559546
5992,11024,1869,Hei En Boeicop,570.0,596.0,0.9563758389261745
5993,11024,1870,Hei En Boeicop,657.0,574.0,1.1445993031358885
5994,11024,1879,Hei En Boeicop,885.0,574.0,1.5418118466898956
5995,11024,1889,Hei En Boeicop,937.0,306.0,3.0620915032679736
5996,11024,1933,Hei En Boeicop,,653.0,
5997,11024,1934,Hei En Boeicop,,642.0,
5998,11026,1859,Abbenbroek,941.0,410.0,2.295121951219512
5999,11026,1869,Abbenbroek,1039.0,682.0,1.5234604105571847
6000,11026,1870,Abbenbroek,1074.0,686.0,1.565597667638484
6001,11026,1879,Abbenbroek,1156.0,724.0,1.5966850828729282
6002,11026,1889,Abbenbroek,1247.0,347.5,3.5884892086330935
6003,11026,1933,Abbenbroek,,688.0,
6004,11026,1934,Abbenbroek,,691.0,
6005,11028,1859,Duiven,2151.0,1800.6666666666667,1.1945575712699
6006,11028,1869,Duiven,2180.0,2711.0,0.8041313168572483
6007,11028,1870,Duiven,2217.0,2684.0,0.8260059612518629
6008,11028,1879,Duiven,2632.0,2812.0,0.9359886201991465
6009,11028,1889,Duiven,2673.0,1452.0,1.8409090909090908
6010,11028,1933,Duiven,,3963.0,
6011,11028,1934,Duiven,,4014.0,
6012,11029,1859,Hoogwoud,3082.0,1254.6666666666667,2.4564293304994687
6013,11029,1869,Hoogwoud,4677.0,2080.0,2.2485576923076924
6014,11029,1870,Hoogwoud,5066.0,2108.0,2.403225806451613
6015,11029,1879,Hoogwoud,5660.0,2198.0,2.5750682438580528
6016,11029,1889,Hoogwoud,5898.0,1077.5,5.473781902552204
6017,11029,1933,Hoogwoud,,2273.0,
6018,11029,1934,Hoogwoud,,2263.0,
6019,11030,1859,Bathmen,1090.0,1008.6666666666666,1.0806345009914078
6020,11030,1869,Bathmen,1119.0,1469.0,0.7617426820966644
6021,11030,1870,Bathmen,1164.0,1467.0,0.7934560327198364
6022,11030,1879,Bathmen,1152.0,1405.0,0.8199288256227758
6023,11030,1889,Bathmen,1268.0,681.5,1.8606016140865738
6024,11030,1933,Bathmen,,2012.0,
6025,11030,1934,Bathmen,,1985.0,
6026,11031,1859,Valkenswaard,861.0,806.6666666666666,1.0673553719008264
6027,11031,1869,Valkenswaard,961.0,1204.0,0.7981727574750831
6028,11031,1870,Valkenswaard,979.0,1201.0,0.8151540383014155
6029,11031,1879,Valkenswaard,1194.0,1359.0,0.8785871964679912
6030,11031,1889,Valkenswaard,1316.0,915.5,1.4374658656471873
6031,11031,1933,Valkenswaard,,8086.0,
6032,11031,1934,Valkenswaard,,10061.0,
6033,11032,1859,Gulpen,2370.0,1526.0,1.5530799475753605
6034,11032,1869,Gulpen,2916.0,2469.0,1.181044957472661
6035,11032,1870,Gulpen,2972.0,2454.0,1.211083944580277
6036,11032,1879,Gulpen,3284.0,2535.0,1.2954635108481263
6037,11032,1889,Gulpen,3331.0,1234.0,2.69935170178282
6038,11032,1933,Gulpen,,3083.0,
6039,11032,1934,Gulpen,,3151.0,
6040,11033,1859,Smilde,4144.0,3448.6666666666665,1.2016238159675237
6041,11033,1869,Smilde,4086.0,5444.0,0.7505510653930934
6042,11033,1870,Smilde,3962.0,5349.0,0.7406991961114227
6043,11033,1879,Smilde,4246.0,5215.0,0.8141898370086289
6044,11033,1889,Smilde,4212.0,2520.0,1.6714285714285715
6045,11033,1933,Smilde,,6259.0,
6046,11033,1934,Smilde,,6347.0,
6047,11034,1859,Strucht,61.0,222.0,0.2747747747747748
6048,11034,1869,Strucht,74.0,333.0,0.2222222222222222
6049,11034,1870,Strucht,68.0,333.0,0.2042042042042042
6050,11035,1859,Usquert,3002.0,1134.6666666666667,2.6457109283196236
6051,11035,1869,Usquert,3348.0,1677.0,1.996422182468694
6052,11035,1870,Usquert,3431.0,1687.0,2.033787788974511
6053,11035,1879,Usquert,4271.0,1734.0,2.4630911188004614
6054,11035,1889,Usquert,4155.0,833.5,4.98500299940012
6055,11035,1933,Usquert,,1788.0,
6056,11035,1934,Usquert,,1810.0,
6057,11036,1859,Zuilinchem,414.0,476.0,0.8697478991596639
6058,11036,1869,Zuilinchem,461.0,750.0,0.6146666666666667
6059,11036,1870,Zuilinchem,533.0,764.0,0.6976439790575916
6060,11036,1879,Zuilinchem,570.0,781.0,0.7298335467349552
6061,11036,1889,Zuilinchem,645.0,445.0,1.449438202247191
6062,11036,1933,Zuilinchem,,1099.0,
6063,11036,1934,Zuilinchem,,1104.0,
6064,11037,1859,Bergen Op Zoom,17295.0,5459.666666666667,3.1677758104890406
6065,11037,1869,Bergen Op Zoom,19036.0,9082.0,2.096014093811936
6066,11037,1870,Bergen Op Zoom,19509.0,9245.0,2.1102217414818822
6067,11037,1879,Bergen Op Zoom,25664.0,10419.0,2.463192244937134
6068,11037,1889,Bergen Op Zoom,25262.0,6333.5,3.9886318781084706
6069,11037,1933,Bergen Op Zoom,,23152.0,
6070,11037,1934,Bergen Op Zoom,,23555.0,
6071,11038,1859,Krabbendijke,1287.0,675.6666666666666,1.9047853971386286
6072,11038,1869,Krabbendijke,1394.0,1122.0,1.2424242424242424
6073,11038,1870,Krabbendijke,1407.0,1175.0,1.1974468085106382
6074,11038,1879,Krabbendijke,1656.0,1390.0,1.1913669064748202
6075,11038,1889,Krabbendijke,1937.0,865.5,2.2380127094165223
6076,11038,1933,Krabbendijke,,2450.0,
6077,11038,1934,Krabbendijke,,2477.0,
6078,11039,1859,Diemen,2193.0,533.6666666666666,4.109306683322924
6079,11039,1869,Diemen,2403.0,928.0,2.5894396551724137
6080,11039,1870,Diemen,2257.0,957.0,2.3584117032392893
6081,11039,1879,Diemen,2996.0,1180.0,2.538983050847458
6082,11039,1889,Diemen,3138.0,838.0,3.7446300715990453
6083,11039,1933,Diemen,,5088.0,
6084,11039,1934,Diemen,,5235.0,
6085,11040,1859,Hoogblokland,611.0,426.6666666666667,1.4320312499999999
6086,11040,1869,Hoogblokland,720.0,622.0,1.157556270096463
6087,11040,1870,Hoogblokland,770.0,657.0,1.1719939117199392
6088,11040,1879,Hoogblokland,929.0,729.0,1.2743484224965707
6089,11040,1889,Hoogblokland,1086.0,373.5,2.9076305220883536
6090,11040,1933,Hoogblokland,,804.0,
6091,11040,1934,Hoogblokland,,826.0,
6092,11041,1859,Westerhoven,294.0,363.6666666666667,0.8084326306141154
6093,11041,1869,Westerhoven,324.0,600.0,0.54
6094,11041,1870,Westerhoven,307.0,602.0,0.5099667774086378
6095,11041,1879,Westerhoven,347.0,592.0,0.5861486486486487
6096,11041,1889,Westerhoven,377.0,284.0,1.3274647887323943
6097,11041,1933,Westerhoven,,786.0,
6098,11041,1934,Westerhoven,,796.0,
6099,11042,1859,Groote Lindt,608.0,562.6666666666666,1.080568720379147
6100,11042,1869,Groote Lindt,763.0,949.0,0.804004214963119
6101,11042,1870,Groote Lindt,751.0,976.0,0.7694672131147541
6102,11042,1879,Groote Lindt,945.0,981.0,0.963302752293578
6103,11043,1859,Beerta,6972.0,2292.3333333333335,3.041442489457612
6104,11043,1869,Beerta,8176.0,3713.0,2.201992997576084
6105,11043,1870,Beerta,8374.0,3737.0,2.240834894300241
6106,11043,1879,Beerta,9107.0,4061.0,2.2425510957892145
6107,11043,1889,Beerta,8794.0,2074.5,4.239093757531935
6108,11043,1933,Beerta,,3939.0,
6109,11043,1934,Beerta,,3939.0,
6110,11044,1859,Zaandam,19862.0,7919.0,2.5081449677989647
6111,11044,1859,Zaanstad,,0.0,
6112,11044,1869,Zaandam,18059.0,12048.0,1.4989209827357237
6113,11044,1869,Zaanstad,,0.0,
6114,11044,1870,Zaandam,18002.0,12129.0,1.4842113941792399
6115,11044,1870,Zaanstad,,0.0,
6116,11044,1879,Zaandam,23884.0,13171.0,1.8133778756358667
6117,11044,1879,Zaanstad,,0.0,
6118,11044,1889,Zaandam,24248.0,7641.0,3.173406622169873
6119,11044,1889,Zaanstad,,0.0,
6120,11044,1933,Zaandam,,34952.0,
6121,11044,1933,Zaanstad,,0.0,
6122,11044,1934,Zaandam,,35340.0,
6123,11044,1934,Zaanstad,,0.0,
6124,11045,1859,Lonneker,3740.0,5737.666666666667,0.6518329169813513
6125,11045,1869,Lonneker,5518.0,10575.0,0.5217966903073286
6126,11045,1870,Lonneker,5656.0,10712.0,0.5280059746079163
6127,11045,1879,Lonneker,6804.0,12794.0,0.5318117867750508
6128,11045,1889,Lonneker,4047.0,3745.5,1.080496595915098
6129,11045,1933,Lonneker,,34855.0,
6130,11045,1934,Lonneker,,0.0,
6131,11046,1859,Aalten,4950.0,4061.3333333333335,1.218811556139199
6132,11046,1869,Aalten,5249.0,6040.0,0.8690397350993377
6133,11046,1870,Aalten,5545.0,6079.0,0.9121566047047212
6134,11046,1879,Aalten,6253.0,6591.0,0.9487179487179487
6135,11046,1889,Aalten,6583.0,3391.5,1.9410290431962258
6136,11046,1933,Aalten,,11586.0,
6137,11046,1934,Aalten,,11678.0,
6138,11047,1859,Huissen,3109.0,2214.0,1.404245709123758
6139,11047,1869,Huissen,3704.0,3584.0,1.0334821428571428
6140,11047,1870,Huissen,3806.0,3609.0,1.0545857578276532
6141,11047,1879,Huissen,4061.0,3780.0,1.0743386243386244
6142,11047,1889,Huissen,4133.0,2037.0,2.0289641629847814
6143,11047,1933,Huissen,,5783.0,
6144,11047,1934,Huissen,,5872.0,
6145,11048,1859,Vinkeveen En Waverveen,2961.0,1474.3333333333333,2.0083653628758764
6146,11048,1869,Vinkeveen En Waverveen,3064.0,2461.0,1.2450223486387648
6147,11048,1870,Vinkeveen En Waverveen,3107.0,2477.0,1.2543399273314493
6148,11048,1879,Vinkeveen En Waverveen,4052.0,3140.0,1.2904458598726114
6149,11048,1889,Vinkeveen En Waverveen,4374.0,1932.0,2.2639751552795033
6150,11048,1933,Vinkeveen En Waverveen,,4398.0,
6151,11048,1934,Vinkeveen En Waverveen,,4429.0,
6152,11049,1859,Haastrecht,3138.0,983.3333333333334,3.191186440677966
6153,11049,1869,Haastrecht,3431.0,1453.0,2.361321403991741
6154,11049,1870,Haastrecht,3399.0,1453.0,2.3392980041293874
6155,11049,1879,Haastrecht,4000.0,1661.0,2.408187838651415
6156,11049,1889,Haastrecht,4357.0,848.0,5.1379716981132075
6157,11049,1933,Haastrecht,,2247.0,
6158,11049,1934,Haastrecht,,2272.0,
6159,11050,1859,Leens,6248.0,2235.6666666666665,2.7946921127180557
6160,11050,1869,Leens,7123.0,3717.0,1.9163303739574926
6161,11050,1870,Leens,7412.0,3812.0,1.944386149003148
6162,11050,1879,Leens,8880.0,3967.0,2.238467355684396
6163,11050,1889,Leens,8772.0,1974.5,4.442643707267663
6164,11050,1933,Leens,,3846.0,
6165,11050,1934,Leens,,3851.0,
6166,11051,1859,Oudkarspel,1430.0,579.3333333333334,2.4683544303797467
6167,11051,1869,Oudkarspel,1792.0,1042.0,1.7197696737044146
6168,11051,1870,Oudkarspel,1938.0,1059.0,1.8300283286118981
6169,11051,1879,Oudkarspel,3344.0,1388.0,2.409221902017291
6170,11051,1889,Oudkarspel,3208.0,731.5,4.385509227614491
6171,11051,1933,Oudkarspel,,1762.0,
6172,11051,1934,Oudkarspel,,1784.0,
6173,11052,1859,Veenendaal,2557.0,2039.0,1.2540461010299166
6174,11052,1869,Veenendaal,3278.0,3727.0,0.8795277703246579
6175,11052,1870,Veenendaal,3650.0,3801.0,0.9602736122073139
6176,11052,1879,Veenendaal,3517.0,4030.0,0.8727047146401985
6177,11052,1889,Veenendaal,3478.0,2325.5,1.4955923457321005
6178,11052,1933,Veenendaal,,9190.0,
6179,11052,1934,Veenendaal,,9808.0,
6180,11053,1859,Almelo,,0.0,
6181,11053,1859,Stad-Almelo,8025.0,2425.6666666666665,3.30836883331043
6182,11053,1869,Almelo,,0.0,
6183,11053,1869,Stad-Almelo,10797.0,4074.0,2.650220913107511
6184,11053,1870,Almelo,,0.0,
6185,11053,1870,Stad-Almelo,11100.0,4129.0,2.6883022523613467
6186,11053,1879,Almelo,,0.0,
6187,11053,1879,Stad-Almelo,14023.0,7758.0,1.8075534931683424
6188,11053,1889,Almelo,,0.0,
6189,11053,1889,Stad-Almelo,15565.0,4134.5,3.764663199903253
6190,11053,1933,Almelo,,33832.0,
6191,11053,1933,Stad-Almelo,,0.0,
6192,11053,1934,Almelo,,33976.0,
6193,11053,1934,Stad-Almelo,,0.0,
6194,11056,1859,Vierpolders,547.0,340.6666666666667,1.605675146771037
6195,11056,1869,Vierpolders,610.0,584.0,1.0445205479452055
6196,11056,1870,Vierpolders,728.0,603.0,1.207296849087894
6197,11056,1879,Vierpolders,976.0,731.0,1.33515731874145
6198,11056,1889,Vierpolders,978.0,391.5,2.4980842911877397
6199,11056,1933,Vierpolders,,889.0,
6200,11056,1934,Vierpolders,,888.0,
6201,11057,1859,Petten,186.0,232.66666666666666,0.7994269340974213
6202,11057,1869,Petten,217.0,413.0,0.5254237288135594
6203,11057,1870,Petten,297.0,413.0,0.7191283292978208
6204,11057,1879,Petten,291.0,379.0,0.7678100263852242
6205,11057,1889,Petten,290.0,178.0,1.6292134831460674
6206,11058,1859,Haren Gr,4541.0,1977.0,2.296914516944866
6207,11058,1869,Haren Gr,5149.0,3169.0,1.6248027769012308
6208,11058,1870,Haren Gr,5223.0,3280.0,1.5923780487804877
6209,11058,1879,Haren Gr,6582.0,3621.0,1.8177299088649543
6210,11058,1889,Haren Gr,6739.0,1932.5,3.4871927554980595
6211,11058,1933,Haren Gr,,7670.0,
6212,11058,1934,Haren Gr,,8317.0,
6213,11059,1859,'S-Gravenpolder,1381.0,450.3333333333333,3.066617320503331
6214,11059,1869,'S-Gravenpolder,1351.0,786.0,1.7188295165394403
6215,11059,1870,'S-Gravenpolder,1350.0,801.0,1.6853932584269662
6216,11059,1879,'S-Gravenpolder,1504.0,878.0,1.712984054669704
6217,11059,1889,'S-Gravenpolder,1634.0,448.0,3.6473214285714284
6218,11059,1933,'S-Gravenpolder,,1162.0,
6219,11059,1934,'S-Gravenpolder,,1176.0,
6220,11062,1859,Ijlst,2416.0,924.3333333333334,2.613775694194014
6221,11062,1869,Ijlst,2456.0,1510.0,1.6264900662251656
6222,11062,1870,Ijlst,2582.0,1556.0,1.6593830334190232
6223,11062,1879,Ijlst,2673.0,1622.0,1.6479654747225647
6224,11062,1889,Ijlst,2648.0,764.5,3.4637017658600393
6225,11062,1933,Ijlst,,1457.0,
6226,11062,1934,Ijlst,,1448.0,
6227,11064,1859,Varik,927.0,669.3333333333334,1.3849601593625498
6228,11064,1869,Varik,1163.0,1075.0,1.081860465116279
6229,11064,1870,Varik,993.0,1077.0,0.9220055710306406
6230,11064,1879,Varik,1090.0,1096.0,0.9945255474452555
6231,11064,1889,Varik,1082.0,553.0,1.9566003616636527
6232,11064,1933,Varik,,1134.0,
6233,11064,1934,Varik,,1140.0,
6234,11065,1859,Ambt-Almelo,2686.0,2532.0,1.0608214849921012
6235,11065,1869,Ambt-Almelo,5993.0,6172.0,0.9709980557355801
6236,11065,1870,Ambt-Almelo,6274.0,6298.0,0.9961892664337885
6237,11065,1879,Ambt-Almelo,5201.0,4011.0,1.2966841186736475
6238,11065,1889,Ambt-Almelo,3583.0,2519.0,1.4223898372369987
6239,11066,1859,Purmerend,10582.0,2868.3333333333335,3.6892504357931433
6240,11066,1869,Purmerend,13001.0,4565.0,2.847973713033954
6241,11066,1870,Purmerend,12556.0,4628.0,2.7130509939498704
6242,11066,1879,Purmerend,14487.0,4994.0,2.9008810572687223
6243,11066,1889,Purmerend,14304.0,2774.5,5.155523517750946
6244,11066,1933,Purmerend,,6166.0,
6245,11066,1934,Purmerend,,6114.0,
6246,11067,1859,Middelharnis,4770.0,2114.6666666666665,2.255674653215637
6247,11067,1869,Middelharnis,4910.0,3287.0,1.4937633100091268
6248,11067,1870,Middelharnis,5060.0,3303.0,1.531940660006055
6249,11067,1879,Middelharnis,5688.0,3727.0,1.5261604507646902
6250,11067,1889,Middelharnis,5102.0,2077.0,2.456427539720751
6251,11067,1933,Middelharnis,,4549.0,
6252,11067,1934,Middelharnis,,4623.0,
6253,11069,1859,Ambt-Ommen,2897.0,1761.0,1.6450880181714935
6254,11069,1859,Ommen,,0.0,
6255,11069,1869,Ambt-Ommen,3177.0,3603.0,0.8817651956702748
6256,11069,1869,Ommen,,0.0,
6257,11069,1870,Ambt-Ommen,3254.0,3635.0,0.8951856946354884
6258,11069,1870,Ommen,,0.0,
6259,11069,1879,Ambt-Ommen,3278.0,4094.0,0.8006839276990718
6260,11069,1879,Ommen,,0.0,
6261,11069,1889,Ambt-Ommen,3243.0,2003.0,1.619071392910634
6262,11069,1889,Ommen,,0.0,
6263,11069,1933,Ambt-Ommen,,0.0,
6264,11069,1933,Ommen,,8451.0,
6265,11069,1934,Ambt-Ommen,,0.0,
6266,11069,1934,Ommen,,8591.0,
6267,11070,1859,Mesch,194.0,167.33333333333334,1.1593625498007967
6268,11070,1869,Mesch,197.0,232.0,0.8491379310344828
6269,11070,1870,Mesch,183.0,229.0,0.7991266375545851
6270,11070,1879,Mesch,187.0,237.0,0.7890295358649789
6271,11070,1889,Mesch,199.0,132.0,1.5075757575757576
6272,11070,1933,Mesch,,305.0,
6273,11070,1934,Mesch,,296.0,
6274,11071,1859,Valburg,4778.0,2914.0,1.6396705559368565
6275,11071,1869,Valburg,5580.0,4739.0,1.177463599915594
6276,11071,1870,Valburg,5770.0,4693.0,1.2294907308757723
6277,11071,1879,Valburg,5966.0,5030.0,1.1860834990059643
6278,11071,1889,Valburg,6791.0,2773.0,2.448972232239452
6279,11071,1933,Valburg,,6750.0,
6280,11071,1934,Valburg,,6817.0,
6281,11072,1859,Hoedekenskerke,1167.0,569.6666666666666,2.04856641310708
6282,11072,1869,Hoedekenskerke,1273.0,975.0,1.3056410256410256
6283,11072,1870,Hoedekenskerke,1288.0,980.0,1.3142857142857143
6284,11072,1879,Hoedekenskerke,1397.0,1052.0,1.3279467680608366
6285,11072,1889,Hoedekenskerke,1371.0,510.0,2.6882352941176473
6286,11072,1933,Hoedekenskerke,,1422.0,
6287,11072,1934,Hoedekenskerke,,1414.0,
6288,11073,1859,Warder,438.0,212.0,2.0660377358490565
6289,11073,1869,Warder,600.0,380.0,1.5789473684210527
6290,11073,1870,Warder,593.0,379.0,1.5646437994722955
6291,11073,1879,Warder,884.0,437.0,2.022883295194508
6292,11073,1889,Warder,1133.0,250.0,4.532
6293,11073,1933,Warder,,467.0,
6294,11073,1934,Warder,,478.0,
6295,11074,1859,Zoeterwoude,8114.0,1820.0,4.458241758241758
6296,11074,1869,Zoeterwoude,8991.0,3115.0,2.8863563402889247
6297,11074,1870,Zoeterwoude,9714.0,3176.0,3.058564231738035
6298,11074,1879,Zoeterwoude,11048.0,3883.0,2.8452227659026526
6299,11074,1889,Zoeterwoude,11726.0,2581.5,4.542320356381948
6300,11074,1933,Zoeterwoude,,4249.0,
6301,11074,1934,Zoeterwoude,,4283.0,
6302,11075,1859,Apeldoorn,12065.0,7534.666666666667,1.6012652627853476
6303,11075,1869,Apeldoorn,17039.0,12660.0,1.3458925750394946
6304,11075,1870,Apeldoorn,17609.0,12777.0,1.3781795413633873
6305,11075,1879,Apeldoorn,21879.0,15053.0,1.4534644256958746
6306,11075,1889,Apeldoorn,29319.0,9637.5,3.042178988326848
6307,11075,1933,Apeldoorn,,65179.0,
6308,11075,1934,Apeldoorn,,67080.0,
6309,11076,1859,Schimmert,510.0,968.0,0.5268595041322314
6310,11076,1869,Schimmert,668.0,1362.0,0.49045521292217326
6311,11076,1870,Schimmert,683.0,1365.0,0.5003663003663004
6312,11076,1879,Schimmert,655.0,1286.0,0.5093312597200622
6313,11076,1889,Schimmert,759.0,702.5,1.0804270462633452
6314,11076,1933,Schimmert,,1875.0,
6315,11076,1934,Schimmert,,1902.0,
6316,11077,1859,Valkenburg Aan De Geul,,0.0,
6317,11077,1859,Valkenburg Houthem L,1128.0,510.6666666666667,2.2088772845953
6318,11077,1869,Valkenburg Aan De Geul,,0.0,
6319,11077,1869,Valkenburg Houthem L,1406.0,839.0,1.6758045292014303
6320,11077,1870,Valkenburg Aan De Geul,,0.0,
6321,11077,1870,Valkenburg Houthem L,1234.0,848.0,1.455188679245283
6322,11077,1879,Valkenburg Aan De Geul,,0.0,
6323,11077,1879,Valkenburg Houthem L,1529.0,923.0,1.6565547128927411
6324,11077,1889,Valkenburg Aan De Geul,,0.0,
6325,11077,1889,Valkenburg Houthem L,1923.0,580.5,3.3126614987080103
6326,11077,1933,Valkenburg Aan De Geul,,0.0,
6327,11077,1933,Valkenburg Houthem L,,2228.0,
6328,11077,1934,Valkenburg Aan De Geul,,0.0,
6329,11077,1934,Valkenburg Houthem L,,2208.0,
6330,11078,1859,Hellevoetsluis,7531.0,2576.0,2.9235248447204967
6331,11078,1869,Hellevoetsluis,7315.0,4070.0,1.7972972972972974
6332,11078,1870,Hellevoetsluis,7915.0,4017.0,1.9703759024147374
6333,11078,1879,Hellevoetsluis,8182.0,4504.0,1.816607460035524
6334,11078,1889,Hellevoetsluis,6901.0,2177.0,3.1699586587046396
6335,11078,1933,Hellevoetsluis,,1544.0,
6336,11078,1934,Hellevoetsluis,,1462.0,
6337,11079,1859,Ootmarsum,2087.0,1142.3333333333333,1.8269623577473009
6338,11079,1869,Ootmarsum,2053.0,1726.0,1.1894553881807648
6339,11079,1870,Ootmarsum,2071.0,1703.0,1.2160892542571933
6340,11079,1879,Ootmarsum,1983.0,1557.0,1.2736030828516378
6341,11079,1889,Ootmarsum,1946.0,759.0,2.5638998682476943
6342,11079,1933,Ootmarsum,,1693.0,
6343,11079,1934,Ootmarsum,,1670.0,
6344,11080,1859,Grootegast,3981.0,2490.0,1.5987951807228915
6345,11080,1869,Grootegast,4559.0,4182.0,1.0901482544237207
6346,11080,1870,Grootegast,4695.0,4123.0,1.1387339316032015
6347,11080,1879,Grootegast,5057.0,4528.0,1.1168286219081272
6348,11080,1889,Grootegast,5017.0,2452.5,2.0456676860346583
6349,11080,1933,Grootegast,,7603.0,
6350,11080,1934,Grootegast,,7691.0,
6351,11081,1859,Weert,3817.0,4549.666666666667,0.8389625613598065
6352,11081,1869,Weert,3872.0,7060.0,0.5484419263456091
6353,11081,1870,Weert,3919.0,7055.0,0.5554925584691708
6354,11081,1879,Weert,4485.0,7477.0,0.5998395078239935
6355,11081,1889,Weert,4835.0,3984.5,1.2134521269920944
6356,11081,1933,Weert,,15161.0,
6357,11081,1934,Weert,,15453.0,
6358,11083,1859,Bokhoven,156.0,161.0,0.968944099378882
6359,11083,1869,Bokhoven,176.0,258.0,0.6821705426356589
6360,11083,1870,Bokhoven,168.0,267.0,0.6292134831460674
6361,11083,1879,Bokhoven,184.0,249.0,0.7389558232931727
6362,11083,1889,Bokhoven,177.0,130.0,1.3615384615384616
6363,11084,1859,Aalburg,,0.0,
6364,11084,1859,Wijk En Aalburg Nb,1514.0,1184.0,1.2787162162162162
6365,11084,1869,Aalburg,1905.0,0.0,
6366,11084,1869,Wijk En Aalburg Nb,,1782.0,
6367,11084,1870,Aalburg,1759.0,0.0,
6368,11084,1870,Wijk En Aalburg Nb,,1792.0,
6369,11084,1879,Aalburg,,0.0,
6370,11084,1879,Wijk En Aalburg Nb,2079.0,1999.0,1.0400200100050025
6371,11084,1889,Aalburg,2050.0,0.0,
6372,11084,1889,Wijk En Aalburg Nb,,1040.5,
6373,11084,1933,Aalburg,,0.0,
6374,11084,1933,Wijk En Aalburg Nb,,2519.0,
6375,11084,1934,Aalburg,,0.0,
6376,11084,1934,Wijk En Aalburg Nb,,2526.0,
6377,11085,1859,Westervoort,1018.0,795.3333333333334,1.2799664710813077
6378,11085,1869,Westervoort,1338.0,1370.0,0.9766423357664233
6379,11085,1870,Westervoort,1269.0,1380.0,0.9195652173913044
6380,11085,1879,Westervoort,1774.0,1601.0,1.108057464084947
6381,11085,1889,Westervoort,1656.0,840.0,1.9714285714285715
6382,11085,1933,Westervoort,,2221.0,
6383,11085,1934,Westervoort,,2275.0,
6384,11086,1859,Nisse,881.0,358.6666666666667,2.4563197026022303
6385,11086,1869,Nisse,966.0,634.0,1.523659305993691
6386,11086,1870,Nisse,992.0,637.0,1.5572998430141287
6387,11086,1879,Nisse,1037.0,658.0,1.5759878419452888
6388,11086,1889,Nisse,1037.0,319.0,3.250783699059561
6389,11086,1933,Nisse,,655.0,
6390,11086,1934,Nisse,,655.0,
6391,11087,1859,Zuiddorpe,1356.0,623.0,2.176565008025682
6392,11087,1869,Zuiddorpe,1441.0,910.0,1.5835164835164834
6393,11087,1870,Zuiddorpe,1429.0,904.0,1.5807522123893805
6394,11087,1879,Zuiddorpe,1523.0,985.0,1.5461928934010152
6395,11087,1889,Zuiddorpe,1450.0,468.0,3.0982905982905984
6396,11087,1933,Zuiddorpe,,971.0,
6397,11087,1934,Zuiddorpe,,969.0,
6398,11088,1859,Ambt-Vollenhove,1757.0,1283.0,1.3694466095089635
6399,11088,1859,Brederwiede,,0.0,
6400,11088,1859,Vollenhove,,0.0,
6401,11088,1869,Ambt-Vollenhove,1735.0,2049.0,0.846754514397267
6402,11088,1869,Brederwiede,,0.0,
6403,11088,1869,Vollenhove,,0.0,
6404,11088,1870,Ambt-Vollenhove,1766.0,2083.0,0.8478156505040807
6405,11088,1870,Brederwiede,,0.0,
6406,11088,1870,Vollenhove,,0.0,
6407,11088,1879,Ambt-Vollenhove,2054.0,2214.0,0.9277326106594399
6408,11088,1879,Brederwiede,,0.0,
6409,11088,1879,Vollenhove,,0.0,
